"Longitude";"Latitude";"Parameter.Name";"Arithmetic.Mean";"City.Name"
-85,523455;40,009525;"PM2.5 - Local Conditions";9,418333;"Middletown"
-85,379842;40,96071;"Ozone";0,039758;"Roanoke"
-86,152363;39,417243;"Ozone";0,044514;"Trafalgar"
-87,440843;41,636127;"PM2.5 - Local Conditions";10,371429;"East Chicago"
-87,304729;41,60668;"Ozone";0,042901;"Gary"
-87,304729;41,60668;"PM2.5 - Local Conditions";11,43719;"Gary"
-87,304729;41,60668;"PM2.5 - Local Conditions";10,748571;"Gary"
-87,304729;41,60668;"PM2.5 - Local Conditions";10,826349;"Gary"
-87,304729;41,60668;"PM2.5 - Local Conditions";10,826349;"Gary"
-87,405905;41,573239;"PM2.5 - Local Conditions";12,221311;"Gary"
-87,494734;41,6814;"Ozone";0,043775;"Whiting"
-87,342991;41,598505;"PM2.5 - Local Conditions";11,385217;"Gary"
-87,342991;41,598505;"PM2.5 - Local Conditions";11,023729;"Gary"
-87,474486;41,585496;"PM2.5 - Local Conditions";10,445;"Hammond"
-87,474486;41,585496;"PM2.5 - Local Conditions";11,330973;"Hammond"
-87,474486;41,585496;"PM2.5 - Local Conditions";11,461062;"Hammond"
-87,474486;41,585496;"PM2.5 - Local Conditions";11,461062;"Hammond"
-87,493623;41,63946;"Ozone";0,0414;"Hammond"
-86,907743;41,717022;"Ozone";0,047825;"Michigan City"
-86,684615;41,629098;"Ozone";0,044667;"La Porte"
-86,891216;41,707212;"PM2.5 - Local Conditions";9,284615;"Michigan City"
-85,652184;40,125703;"PM2.5 - Local Conditions";9,574138;"Anderson"
-85,652184;40,125703;"PM2.5 - Local Conditions";10,451903;"Anderson"
-86,166464;39,744993;"PM2.5 - Local Conditions";11,655;"Indianapolis (Remainder)"
-86,021317;39,858922;"Ozone";0,041458;"Lawrence"
-86,186314;39,749019;"Ozone";0,042989;"Indianapolis (Remainder)"
-86,06085;39,789486;"Ozone";0,046318;"Indianapolis (Remainder)"
-86,114469;39,811097;"Ozone";0,047365;"Indianapolis (Remainder)"
-86,114469;39,811097;"PM2.5 - Local Conditions";10,970959;"Indianapolis (Remainder)"
-86,114469;39,811097;"PM2.5 - Local Conditions";11,706731;"Indianapolis (Remainder)"
-86,114469;39,811097;"PM2.5 - Local Conditions";11,673718;"Indianapolis (Remainder)"
-86,114469;39,811097;"PM2.5 - Local Conditions";11,706731;"Indianapolis (Remainder)"
-86,214628;39,788903;"PM2.5 - Local Conditions";11,538162;"Indianapolis (Remainder)"
-86,214628;39,788903;"PM2.5 - Local Conditions";10,93;"Indianapolis (Remainder)"
-86,214628;39,788903;"PM2.5 - Local Conditions";15,552344;"Indianapolis (Remainder)"
-86,214628;39,788903;"PM2.5 - Local Conditions";15,607031;"Indianapolis (Remainder)"
-86,214628;39,788903;"PM2.5 - Local Conditions";15,607031;"Indianapolis (Remainder)"
-86,12202;39,774979;"PM2.5 - Local Conditions";10,908696;"Indianapolis (Remainder)"
-86,115415;39,758855;"PM2.5 - Local Conditions";10,965517;"Indianapolis (Remainder)"
-86,504762;39,159383;"PM2.5 - Local Conditions";9,446721;"Bloomington"
-86,504762;39,159383;"PM2.5 - Local Conditions";8,02193;"Bloomington"
-86,477893;39,575634;"Ozone";0,04647;"Monrovia"
-87,199248;41,617558;"Ozone";0,044689;"Ogden Dunes (Wickliffe)"
-87,199248;41,617558;"PM2.5 - Local Conditions";9,8;"Ogden Dunes (Wickliffe)"
-87,199248;41,617558;"PM2.5 - Local Conditions";10,615517;"Ogden Dunes (Wickliffe)"
-87,199248;41,617558;"PM2.5 - Local Conditions";9,40538;"Ogden Dunes (Wickliffe)"
-86,214683;41,696692;"Ozone";0,046813;"South Bend"
-86,214683;41,696692;"PM2.5 - Local Conditions";9,364602;"South Bend"
-86,214683;41,696692;"PM2.5 - Local Conditions";9,567241;"South Bend"
-86,214683;41,696692;"PM2.5 - Local Conditions";12,726549;"South Bend"
-86,214683;41,696692;"PM2.5 - Local Conditions";12,864602;"South Bend"
-86,214683;41,696692;"PM2.5 - Local Conditions";12,864602;"South Bend"
-86,11009;41,75487;"Ozone";0,042169;"Granger"
-86,983214;38,167523;"PM2.5 - Local Conditions";10,20339;"Dale"
-86,8525;40,431639;"PM2.5 - Local Conditions";9,778151;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";9,759615;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";10,011074;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";10,042282;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";10,042282;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";13,304348;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";13,331522;"Lafayette"
-86,8525;40,431639;"PM2.5 - Local Conditions";13,331522;"Lafayette"
-87,532289;37,974436;"PM2.5 - Local Conditions";10,55;"Evansville"
-87,577856;38,013248;"Ozone";0,046743;"Evansville"
-87,577856;38,013248;"PM2.5 - Local Conditions";10,752459;"Evansville"
-87,577856;38,013248;"PM2.5 - Local Conditions";10,115254;"Evansville"
-87,577856;38,013248;"PM2.5 - Local Conditions";10,932907;"Evansville"
-87,55802;37,974465;"PM2.5 - Local Conditions";10,689916;"Evansville"
-87,401398;39,48615;"Ozone";0,041713;"Terre Haute"
-87,401398;39,48615;"PM2.5 - Local Conditions";10,430579;"Terre Haute"
-87,401398;39,48615;"PM2.5 - Local Conditions";9,074667;"Terre Haute"
-87,401398;39,48615;"PM2.5 - Local Conditions";10,58539;"Terre Haute"
-87,401398;39,48615;"PM2.5 - Local Conditions";10,532468;"Terre Haute"
-87,401398;39,48615;"PM2.5 - Local Conditions";10,58539;"Terre Haute"
-87,278337;38,052003;"Ozone";0,044214;"Boonville"
-92,316017;42,501543;"PM2.5 - Local Conditions";9,238525;"Waterloo"
-92,513056;42,743056;"Ozone";0,040236;"Waverly"
-92,513056;42,743056;"Ozone";0,040067;"Waverly"
-90,211982;41,823283;"PM2.5 - Local Conditions";10,685387;"Clinton"
-90,177574;41,874999;"Ozone";0,041764;"Clinton"
-90,177574;41,874999;"Ozone";0,042333;"Clinton"
-90,177574;41,874999;"PM2.5 - Local Conditions";9,466568;"Clinton"
-91,503478;41,657232;"PM2.5 - Local Conditions";9,040979;"Iowa City"
-91,391012;40,400959;"PM2.5 - Local Conditions";10,725455;"Keokuk"
-91,651944;41,910556;"Ozone";0,042507;"Cedar Rapids"
-91,651944;41,910556;"Ozone";0,042043;"Cedar Rapids"
-91,526879;42,281013;"Ozone";0,041649;"Coggon"
-91,526879;42,281013;"Ozone";0,041857;"Coggon"
-91,68766;41,97677;"Ozone";0,041214;"Cedar Rapids"
-91,68766;41,97677;"Ozone";0,041657;"Cedar Rapids"
-91,68766;41,97677;"PM2.5 - Local Conditions";9,560632;"Cedar Rapids"
-91,68766;41,97677;"PM2.5 - Local Conditions";9,782051;"Cedar Rapids"
-91,067957;41,400968;"PM2.5 - Local Conditions";11,015758;"Muscatine"
-91,067957;41,400968;"PM2.5 - Local Conditions";10,288;"Muscatine"
-91,070975;41,419429;"PM2.5 - Local Conditions";9,930508;"Muscatine"
-91,062605;41,414388;"PM2.5 - Local Conditions";10,133058;"Muscatine"
-91,0616;41,4069;"PM2.5 - Local Conditions";11,133051;"Muscatine"
-94,693518;43,123704;"Ozone";0,041427;"Emmetsburg"
-94,693518;43,123704;"Ozone";0,042085;"Emmetsburg"
-94,693518;43,123704;"PM2.5 - Local Conditions";8,009244;"Emmetsburg"
-93,643118;41,603159;"Ozone";0,04008;"Des Moines"
-93,643118;41,603159;"Ozone";0,04108;"Des Moines"
-93,643118;41,603159;"PM2.5 - Local Conditions";8,958908;"Des Moines"
-93,643118;41,603159;"PM2.5 - Local Conditions";8,977778;"Des Moines"
-93,7479;41,603517;"PM2.5 - Local Conditions";8,906723;"Clive"
-95,896124;41,264171;"PM2.5 - Local Conditions";9,531967;"Council Bluffs"
-95,896124;41,264171;"PM2.5 - Local Conditions";9,835652;"Council Bluffs"
-90,521944;41,699174;"Ozone";0,035182;"Davenport"
-90,521944;41,699174;"Ozone";0,035646;"Davenport"
-90,587611;41,530011;"Ozone";0,041683;"Davenport"
-90,587611;41,530011;"Ozone";0,041459;"Davenport"
-90,587611;41,530011;"PM2.5 - Local Conditions";9,651852;"Davenport"
-90,587611;41,530011;"PM2.5 - Local Conditions";9,887273;"Davenport"
-90,600115;41,550005;"PM2.5 - Local Conditions";9,832759;"Davenport"
-90,618755;41,517772;"PM2.5 - Local Conditions";10,010671;"Davenport"
-90,624044;41,512077;"PM2.5 - Local Conditions";10,418333;"Davenport"
-93,6878;41,882867;"Ozone";0,041397;"Slater"
-93,6878;41,882867;"Ozone";0,04229;"Slater"
-96,40021;42,522355;"PM2.5 - Local Conditions";9,23;"Sioux City"
-94,687013;38,974457;"PM2.5 - Local Conditions";8,114773;"Overland Park"
-94,95102;39,327391;"Ozone";0,045153;"Leavenworth"
-97,297714;37,659334;"PM2.5 - Local Conditions";9,52;"Wichita"
-97,362212;37,651114;"PM2.5 - Local Conditions";9,874444;"Wichita"
-97,314847;37,702066;"Ozone";0,047073;"Wichita"
-97,314847;37,702066;"PM2.5 - Local Conditions";8,752273;"Wichita"
-97,314847;37,702066;"PM2.5 - Local Conditions";8,570455;"Wichita"
-97,316912;37,747085;"PM2.5 - Local Conditions";9,268493;"Wichita"
-95,711275;39,024265;"Ozone";0,045694;"Topeka"
-95,711275;39,024265;"PM2.5 - Local Conditions";8,778889;"Topeka"
-94,635605;39,117219;"Ozone";0,045168;"Kansas City"
-94,635605;39,117219;"PM2.5 - Local Conditions";8,783529;"Kansas City"
-94,635605;39,117219;"PM2.5 - Local Conditions";8,882222;"Kansas City"
-94,694816;39,046314;"PM2.5 - Local Conditions";6,95;"Kansas City"
-83,73694;36,60843;"Ozone";0,040107;"Middlesborough (corporate name for Middlesboro)"
-83,73694;36,60843;"PM2.5 - Local Conditions";9,262;"Middlesborough (corporate name for Middlesboro)"
-82,64041;38,45934;"Ozone";0,041188;"Ashland"
-82,64041;38,45934;"PM2.5 - Local Conditions";9,334;"Ashland"
-85,71192;37,98629;"Ozone";0,041232;"Shepherdsville"
-84,47445;39,021881;"Ozone";0,045518;"Highland Heights"
-84,47445;39,021881;"PM2.5 - Local Conditions";9,794792;"Highland Heights"
-84,49761;38,06503;"Ozone";0,042543;"Lexington-Fayette (corporate name for Lexington)"
-84,49761;38,06503;"PM2.5 - Local Conditions";9,493878;"Lexington-Fayette (corporate name for Lexington)"
-82,731163;38,548136;"Ozone";0,039665;"Worthington"
-86,89719;37,93829;"Ozone";0,042827;"Lewisport"
-85,852629;37,705612;"Ozone";0,041465;"Elizabethtown"
-85,852629;37,705612;"PM2.5 - Local Conditions";10,089216;"Elizabethtown"
-85,852629;37,705612;"PM2.5 - Local Conditions";9,710638;"Elizabethtown"
-85,852629;37,705612;"PM2.5 - Local Conditions";11,300485;"Elizabethtown"
-85,81566;38,23319;"PM2.5 - Local Conditions";9,829091;"Louisville"
-85,81566;38,23319;"PM2.5 - Local Conditions";9,572414;"Louisville"
-85,81566;38,23319;"PM2.5 - Local Conditions";12,136364;"Louisville"
-85,77935;38,19113;"PM2.5 - Local Conditions";10,185455;"Louisville"
-85,89804;38,06091;"Ozone";0,041978;"Louisville"
-85,89804;38,06091;"PM2.5 - Local Conditions";9,863462;"Louisville"
-85,89804;38,06091;"PM2.5 - Local Conditions";12,593082;"Louisville"
-84,58825;37,89147;"Ozone";0,04278;"Nicholasville"
-88,63774;37,06636;"PM2.5 - Local Conditions";9,673913;"Paducah"
-88,57251;37,05822;"Ozone";0,041339;"Paducah"
-88,57251;37,05822;"PM2.5 - Local Conditions";10,9;"Paducah"
-84,284952;37,738458;"PM2.5 - Local Conditions";8,502;"Richmond"
-85,44428;38,4002;"Ozone";0,043298;"Buckner"
-83,20932;37,28329;"Ozone";0,038331;"Hazard"
-82,53532;37,4826;"Ozone";0,037045;"Pikeville"
-82,53532;37,4826;"PM2.5 - Local Conditions";8,037374;"Pikeville"
-82,53532;37,4826;"PM2.5 - Local Conditions";7,916327;"Pikeville"
-82,53532;37,4826;"PM2.5 - Local Conditions";8,008333;"Pikeville"
-84,61152;37,09798;"Ozone";0,04172;"Somerset"
-84,61152;37,09798;"PM2.5 - Local Conditions";9,00303;"Somerset"
-86,566284;36,708607;"Ozone";0,040519;"Franklin"
-86,21487;37,04926;"Ozone";0,042756;"Smiths Grove"
-86,21487;37,04926;"PM2.5 - Local Conditions";9,930208;"Smiths Grove"
-86,21487;37,04926;"PM2.5 - Local Conditions";9,454;"Smiths Grove"
-93,74891;32,53626;"Ozone";0,043992;"Shreveport"
-93,794999;32,471666;"PM2.5 - Local Conditions";11,059091;"Shreveport"
-93,794999;32,471666;"PM2.5 - Local Conditions";12,104762;"Shreveport"
-93,284167;30,261667;"Ozone";0,035107;"Westlake (RR name West Lake)"
-93,578333;30,227778;"Ozone";0,038763;"Vinton"
-93,578333;30,227778;"PM2.5 - Local Conditions";7,537634;"Vinton"
-93,214514;30,177143;"PM2.5 - Local Conditions";8,027778;"Lake Charles"
-91,181996;30,419763;"Ozone";0,037657;"Baton Rouge"
-91,17922;30,46198;"Ozone";0,035533;"Baton Rouge"
-91,17922;30,46198;"PM2.5 - Local Conditions";8,299237;"Baton Rouge"
-91,17922;30,46198;"PM2.5 - Local Conditions";9,015385;"Baton Rouge"
-91,17922;30,46198;"PM2.5 - Local Conditions";9,906461;"Baton Rouge"
-90,275091;30,043573;"Ozone";0,038872;"Kenner"
-90,275091;30,043573;"PM2.5 - Local Conditions";7,401931;"Kenner"
-90,083333;29,883056;"PM2.5 - Local Conditions";8,032184;"Marrero"
-92,051389;30,2175;"Ozone";0,038978;"Lafayette"
-92,051389;30,2175;"PM2.5 - Local Conditions";7,595556;"Lafayette"
-92,051389;30,2175;"PM2.5 - Local Conditions";11,043697;"Lafayette"
-90,765183;29,763889;"Ozone";0,037158;"Thibodaux"
-90,102778;29,994444;"Ozone";0,03651;"New Orleans"
-92,046093;32,509713;"Ozone";0,035184;"Monroe"
-92,046093;32,509713;"PM2.5 - Local Conditions";8,501176;"Monroe"
-92,046093;32,509713;"PM2.5 - Local Conditions";16,159443;"Monroe"
-92,410611;31,177638;"PM2.5 - Local Conditions";7,532979;"Alexandria"
-92,410611;31,177638;"PM2.5 - Local Conditions";10,524654;"Alexandria"
-92,410611;31,177638;"PM2.5 - Local Conditions";10,467797;"Alexandria"
-89,92388;29,93961;"Ozone";0,03927;"Meraux"
-89,976263;29,94475;"PM2.5 - Local Conditions";8,045238;"Chalmette"
-89,976263;29,94475;"PM2.5 - Local Conditions";8,116964;"Chalmette"
-90,410556;29,984167;"Ozone";0,034293;"Hahnville"
-90,376944;30,503056;"PM2.5 - Local Conditions";7,411905;"Hammond"
-90,376944;30,503056;"PM2.5 - Local Conditions";8,163158;"Hammond"
-70,214219;44,089406;"PM2.5 - Local Conditions";6,376344;"Lewiston"
-68,321106;47,355332;"PM2.5 - Local Conditions";7,338554;"Madawaska (census name for Madawaska Center)"
-68,038929;46,69838;"PM2.5 - Local Conditions";4,761842;"Presque Isle"
-68,016195;46,682299;"PM2.5 - Local Conditions";5,581818;"Presque Isle"
-68,033006;46,696431;"Ozone";0,032372;"Presque Isle"
-70,256178;43,677994;"PM2.5 - Local Conditions";8,223529;"Portland"
-70,268965;43,660246;"Ozone";0,035506;"Portland"
-70,268965;43,660246;"PM2.5 - Local Conditions";6,922222;"Portland"
-70,268965;43,660246;"PM2.5 - Local Conditions";6,773684;"Portland"
-70,268965;43,660246;"PM2.5 - Local Conditions";9,942105;"Portland"
-69,786717;44,312319;"PM2.5 - Local Conditions";6,566;"Augusta"
-69,786717;44,312319;"PM2.5 - Local Conditions";6,745833;"Augusta"
-69,785;44,230622;"Ozone";0,040111;"Gardiner"
-70,546319;44,551419;"PM2.5 - Local Conditions";7,622034;"Rumford (census name for Rumford Compact)"
-68,769675;44,79886;"PM2.5 - Local Conditions";6,128704;"Bangor"
-68,769675;44,79886;"PM2.5 - Local Conditions";6,020317;"Bangor"
-70,471034;43,343167;"Ozone";0,041371;"Kennebunkport"
-76,627933;39,169533;"PM2.5 - Local Conditions";8,914035;"Glen Burnie"
-76,631261;39,462024;"Ozone";0,045767;"Cockeysville"
-76,631261;39,462024;"PM2.5 - Local Conditions";8,363889;"Cockeysville"
-76,631261;39,462024;"PM2.5 - Local Conditions";8,319231;"Cockeysville"
-76,474444;39,310833;"Ozone";0,044538;"Essex"
-76,474444;39,310833;"PM2.5 - Local Conditions";9,423009;"Essex"
-76,617194;38,536722;"Ozone";0,044635;"Prince Frederick"
-77,041667;39,444167;"Ozone";0,04545;"Eldersburg"
-75,86;39,701111;"Ozone";0,045533;"Rising Sun"
-75,86;39,701111;"PM2.5 - Local Conditions";9,929942;"Rising Sun"
-76,811944;38,504167;"Ozone";0,043337;"Hughesville"
-76,140449;38,587635;"Ozone";0,044323;"Cambridge"
-76,140449;38,587635;"PM2.5 - Local Conditions";7,194135;"Cambridge"
-77,37519;39,42276;"Ozone";0,044531;"Frederick"
-79,012;39,70595;"Ozone";0,045213;"Grantsville"
-79,012;39,70595;"PM2.5 - Local Conditions";8,408949;"Grantsville"
-76,296667;39,41;"Ozone";0,04645;"Edgewood"
-76,296667;39,41;"PM2.5 - Local Conditions";9,64564;"Edgewood"
-75,7972;39,3052;"Ozone";0,045587;"Millington"
-75,7972;39,3052;"PM2.5 - Local Conditions";8,889752;"Millington"
-77,106944;39,114444;"Ozone";0,043923;"Rockville"
-77,106944;39,114444;"PM2.5 - Local Conditions";8,081792;"Rockville"
-76,878333;39,055277;"Ozone";0,044714;"Beltsville"
-76,878333;39,055277;"PM2.5 - Local Conditions";7,694915;"Beltsville"
-76,878333;39,055277;"PM2.5 - Local Conditions";8,1875;"Beltsville"
-76,878333;39,055277;"PM2.5 - Local Conditions";9,533746;"Beltsville"
-76,74417;38,81194;"Ozone";0,044528;"Greater Upper Marlboro"
-76,74417;38,81194;"PM2.5 - Local Conditions";7,65098;"Greater Upper Marlboro"
-76,74417;38,81194;"PM2.5 - Local Conditions";7,717391;"Greater Upper Marlboro"
-77,721639;39,565582;"Ozone";0,045019;"Hagerstown"
-77,721639;39,565582;"PM2.5 - Local Conditions";9,24188;"Hagerstown"
-76,68538;39,34465;"PM2.5 - Local Conditions";8,498198;"Baltimore"
-76,546861;39,28777;"PM2.5 - Local Conditions";9,436842;"Baltimore"
-76,604722;39,298056;"PM2.5 - Local Conditions";8,967931;"Baltimore"
-76,604722;39,298056;"PM2.5 - Local Conditions";11,35102;"Baltimore"
-76,5525;39,32889;"Ozone";0,041443;"Baltimore"
-70,023598;41,975804;"Ozone";0,04175;"Truro"
-73,255089;42,452017;"PM2.5 - Local Conditions";12,783908;"Pittsfield"
-73,167428;42,63668;"Ozone";0,045295;"Adams"
-73,254108;42,448009;"PM2.5 - Local Conditions";7,348649;"Pittsfield"
-71,169235;41,685707;"Ozone";0,044547;"Fall River"
-71,169235;41,685707;"PM2.5 - Local Conditions";6,835849;"Fall River"
-70,897504;41,645381;"Ozone";0,04166;"Fairhaven (Town of)"
-70,785225;41,330469;"Ozone";0,042356;"Aquinnah"
-70,970816;42,474642;"Ozone";0,044066;"Lynn"
-70,970816;42,474642;"PM2.5 - Local Conditions";6,177064;"Lynn"
-70,970816;42,474642;"PM2.5 - Local Conditions";9,453591;"Lynn"
-70,817783;42,814412;"Ozone";0,042989;"Newburyport"
-71,10229;42,770837;"Ozone";0,040854;"Haverhill"
-71,10229;42,770837;"PM2.5 - Local Conditions";6,21215;"Haverhill"
-71,10229;42,770837;"PM2.5 - Local Conditions";7,150282;"Haverhill"
-71,164413;42,698215;"PM2.5 - Local Conditions";6,675;"Lawrence"
-72,555112;42,19438;"Ozone";0,042681;"Chicopee"
-72,555112;42,19438;"PM2.5 - Local Conditions";6,770536;"Chicopee"
-72,555112;42,19438;"PM2.5 - Local Conditions";6,941935;"Chicopee"
-72,590803;42,108992;"PM2.5 - Local Conditions";7,883036;"Springfield"
-72,597133;42,105792;"PM2.5 - Local Conditions";7,448148;"Springfield"
-72,523109;42,400579;"Ozone";0,037575;"North Amherst"
-72,334079;42,298493;"Ozone";0,042034;"Ware (census name for Ware Center)"
-72,334079;42,298493;"PM2.5 - Local Conditions";8,490533;"Ware (census name for Ware Center)"
-71,362068;42,62668;"Ozone";0,042626;"Chelmsford (Chelmsford Center)"
-71,11397;42,211774;"Ozone";0,043163;"Milton"
-71,11397;42,211774;"PM2.5 - Local Conditions";5,830939;"Milton"
-71,014739;42,081936;"PM2.5 - Local Conditions";6,597143;"Brockton"
-71,014739;42,081936;"PM2.5 - Local Conditions";6,67449;"Brockton"
-71,012129;42,065106;"PM2.5 - Local Conditions";6,104762;"Brockton"
-71,097163;42,348873;"PM2.5 - Local Conditions";7,928972;"Boston"
-71,061741;42,372122;"PM2.5 - Local Conditions";7,810476;"Boston"
-70,968359;42,317372;"Ozone";0,042736;"Boston"
-71,0826;42,3295;"Ozone";0,034722;"Boston"
-71,0826;42,3295;"PM2.5 - Local Conditions";7,253704;"Boston"
-71,0826;42,3295;"PM2.5 - Local Conditions";8,723757;"Boston"
-71,0543;42,3631;"PM2.5 - Local Conditions";8,626266;"Boston"
-71,0543;42,3631;"PM2.5 - Local Conditions";8,449831;"Boston"
-71,0543;42,3631;"PM2.5 - Local Conditions";11,747429;"Boston"
-71,056061;42,325186;"PM2.5 - Local Conditions";7,438095;"Boston"
-71,875511;42,274319;"Ozone";0,042727;"Worcester"
-71,798375;42,260102;"PM2.5 - Local Conditions";6,634;"Worcester"
-71,794322;42,263955;"PM2.5 - Local Conditions";7,133333;"Worcester"
-71,794322;42,263955;"PM2.5 - Local Conditions";8,819337;"Worcester"
-71,619399;42,099699;"Ozone";0,041409;"Uxbridge"
-86,148577;42,767786;"Ozone";0,049146;"Holland"
-86,148577;42,767786;"PM2.5 - Local Conditions";8,177273;"Holland"
-83,890721;43,571391;"PM2.5 - Local Conditions";7,623333;"Bay City"
-86,109408;44,616943;"Ozone";0,044044;"Benzonia"
-86,309694;42,19779;"Ozone";0,048107;"Coloma"
-86,309694;42,19779;"PM2.5 - Local Conditions";8,368889;"Coloma"
-86,001629;41,89557;"Ozone";0,048907;"Cassopolis"
-84,364167;46,493611;"Ozone";0,038436;"Sault Ste. Marie"
-84,364167;46,493611;"PM2.5 - Local Conditions";6,304286;"Sault Ste. Marie"
-84,364167;46,493611;"PM2.5 - Local Conditions";6,416667;"Sault Ste. Marie"
-84,364167;46,493611;"PM2.5 - Local Conditions";7,125234;"Sault Ste. Marie"
-84,393795;42,798339;"Ozone";0,04453;"Lansing"
-83,670159;43,047224;"Ozone";0,043872;"Flint"
-83,670159;43,047224;"PM2.5 - Local Conditions";7,812791;"Flint"
-83,461541;43,168336;"Ozone";0,045304;"Otisville"
-82,6429;43,836388;"Ozone";0,043306;"Harbor Beach"
-84,534633;42,738618;"Ozone";0,046182;"Lansing"
-84,534633;42,738618;"PM2.5 - Local Conditions";7,913793;"Lansing"
-85,54189;42,278067;"Ozone";0,046038;"Kalamazoo"
-85,54189;42,278067;"PM2.5 - Local Conditions";8,35122;"Kalamazoo"
-85,54189;42,278067;"PM2.5 - Local Conditions";9,61;"Kalamazoo"
-85,679117;42,956117;"PM2.5 - Local Conditions";9,184444;"Grand Rapids"
-85,671339;42,984173;"Ozone";0,045983;"Grand Rapids"
-85,671339;42,984173;"PM2.5 - Local Conditions";8,725843;"Grand Rapids"
-85,671339;42,984173;"PM2.5 - Local Conditions";9,568293;"Grand Rapids"
-83,946559;41,995568;"Ozone";0,04571;"Tecumseh"
-83,946559;41,995568;"PM2.5 - Local Conditions";8,029213;"Tecumseh"
-82,793463;42,731394;"Ozone";0,045055;"New Haven"
-82,793463;42,731394;"PM2.5 - Local Conditions";8,130769;"New Haven"
-83,005971;42,51334;"Ozone";0,044039;"Warren"
-86,242649;44,307;"Ozone";0,044023;"Manistee"
-86,242649;44,307;"PM2.5 - Local Conditions";6,75;"Manistee"
-86,294415;43,953334;"Ozone";0,043845;"Scottville"
-83,471944;41,763889;"PM2.5 - Local Conditions";9,031746;"Luna Pier"
-86,311083;43,278061;"Ozone";0,046315;"Muskegon"
-86,23858;43,233061;"PM2.5 - Local Conditions";8,459091;"Muskegon"
-83,183199;42,463063;"Ozone";0,044121;"Oak Park"
-83,183199;42,463063;"PM2.5 - Local Conditions";8,652222;"Oak Park"
-85,852734;42,894451;"Ozone";0,046187;"Jenison"
-85,852734;42,894451;"PM2.5 - Local Conditions";8,439326;"Jenison"
-82,456229;42,953336;"Ozone";0,04211;"Port Huron"
-82,456229;42,953336;"PM2.5 - Local Conditions";8,663736;"Port Huron"
-83,599602;42,240565;"Ozone";0,044131;"Ypsilanti"
-83,599602;42,240565;"PM2.5 - Local Conditions";8,918889;"Ypsilanti"
-83,599602;42,240565;"PM2.5 - Local Conditions";9,679545;"Ypsilanti"
-83,2082;42,22862;"Ozone";0,0412;"Allen Park"
-83,2082;42,22862;"PM2.5 - Local Conditions";9,683588;"Allen Park"
-83,10653;42,302786;"PM2.5 - Local Conditions";10,125556;"Detroit"
-83,096033;42,357808;"PM2.5 - Local Conditions";9,026437;"Detroit"
-83,000138;42,43084;"Ozone";0,045358;"Detroit"
-83,000138;42,43084;"PM2.5 - Local Conditions";8,803488;"Detroit"
-83,426263;42,423063;"PM2.5 - Local Conditions";8,765882;"Livonia"
-83,148754;42,306674;"PM2.5 - Local Conditions";10,748889;"Dearborn"
-83,148754;42,306674;"PM2.5 - Local Conditions";11,182609;"Dearborn"
-83,153905;42,187289;"PM2.5 - Local Conditions";8,283721;"Wyandotte"
-83,109563;42,335008;"PM2.5 - Local Conditions";10,154545;"Detroit"
-83,068473;42,323341;"PM2.5 - Local Conditions";9,331405;"Detroit"
-83,068473;42,323341;"PM2.5 - Local Conditions";10,896386;"Detroit"
-93,20306;45,40184;"Ozone";0,039312;"East Bethel"
-93,207615;45,13768;"Ozone";0,041627;"Blaine"
-93,207615;45,13768;"PM2.5 - Local Conditions";8,509565;"Blaine"
-93,207615;45,13768;"PM2.5 - Local Conditions";6,981461;"Blaine"
-95,846272;46,851811;"Ozone";0,040921;"Detroit Lakes"
-95,846272;46,851811;"PM2.5 - Local Conditions";6,12226;"Detroit Lakes"
-92,52377;46,70527;"Ozone";0,035473;"Cloquet"
-94,1303;46,39674;"Ozone";0,038817;"Brainerd"
-94,1303;46,39674;"PM2.5 - Local Conditions";3,99916;"Brainerd"
-93,23725;44,73846;"PM2.5 - Local Conditions";8,810924;"Apple Valley"
-93,23725;44,73846;"PM2.5 - Local Conditions";6,953168;"Apple Valley"
-93,276699;45,012102;"PM2.5 - Local Conditions";6,945352;"Minneapolis"
-93,254759;44,965242;"Ozone";0,033058;"Minneapolis"
-93,254759;44,965242;"PM2.5 - Local Conditions";7,521348;"Minneapolis"
-93,25821;44,95366;"PM2.5 - Local Conditions";9,059167;"Minneapolis"
-93,25821;44,95366;"PM2.5 - Local Conditions";6,374033;"Minneapolis"
-93,34315;44,94805;"PM2.5 - Local Conditions";8,922314;"St. Louis Park"
-95,81789;44,4438;"Ozone";0,043531;"Marshall"
-95,81789;44,4438;"PM2.5 - Local Conditions";7,338418;"Marshall"
-93,75945;46,2053;"Ozone";0,036784;"Onamia"
-92,450366;43,996908;"Ozone";0,041986;"Rochester"
-92,450366;43,996908;"PM2.5 - Local Conditions";8,655263;"Rochester"
-92,450366;43,996908;"PM2.5 - Local Conditions";7,438122;"Rochester"
-93,09827;44,95072;"PM2.5 - Local Conditions";10,2;"St. Paul"
-93,03587;44,95939;"PM2.5 - Local Conditions";9,055;"St. Paul"
